trade_date,total_mainlines,state_counts,top_trend_expansion,top_top_decay,risk_off_flag,row_count_written
2020-04-22,264,"{'BOTTOM_REPAIR': 256, 'DIFFUSION': 8}",N/A,N/A,NO,264
2020-04-23,264,"{'RISK_OFF': 205, 'UNKNOWN': 59}",N/A,N/A,YES,264
2020-04-24,264,"{'RISK_OFF': 197, 'UNKNOWN': 66, 'TOP_DECAY': 1}",N/A,857375.SI(rank=69),YES,264
2020-04-27,264,"{'UNKNOWN': 191, 'RISK_OFF': 73}",N/A,N/A,YES,264
2020-04-28,264,"{'RISK_OFF': 193, 'UNKNOWN': 68, 'TOP_DECAY': 3}",N/A,852041.SI(rank=71); 851522.SI(rank=72); 857336.SI(rank=264),YES,264
2020-04-29,264,"{'UNKNOWN': 212, 'RISK_OFF': 50, 'TOP_DECAY': 2}",N/A,850817.SI(rank=216); 851563.SI(rank=223),YES,264
2020-04-30,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-05-06,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-05-07,264,"{'RISK_OFF': 234, 'UNKNOWN': 30}",N/A,N/A,YES,264
2020-05-08,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-05-11,264,"{'RISK_OFF': 223, 'UNKNOWN': 41}",N/A,N/A,YES,264
2020-05-12,264,"{'RISK_OFF': 135, 'UNKNOWN': 129}",N/A,N/A,YES,264
2020-05-13,264,"{'UNKNOWN': 209, 'RISK_OFF': 55}",N/A,N/A,YES,264
2020-05-14,264,"{'RISK_OFF': 212, 'UNKNOWN': 52}",N/A,N/A,YES,264
2020-05-15,264,"{'UNKNOWN': 213, 'RISK_OFF': 51}",N/A,N/A,YES,264
2020-05-18,264,"{'UNKNOWN': 156, 'RISK_OFF': 108}",N/A,N/A,YES,264
2020-05-19,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-05-20,264,"{'RISK_OFF': 237, 'UNKNOWN': 27}",N/A,N/A,YES,264
2020-05-21,264,"{'UNKNOWN': 151, 'RISK_OFF': 113}",N/A,N/A,YES,264
2020-05-22,264,"{'RISK_OFF': 178, 'UNKNOWN': 86}",N/A,N/A,YES,264
2020-05-25,264,"{'UNKNOWN': 218, 'RISK_OFF': 46}",N/A,N/A,YES,264
2020-05-26,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-05-27,264,"{'RISK_OFF': 232, 'UNKNOWN': 32}",N/A,N/A,YES,264
2020-05-28,264,"{'UNKNOWN': 138, 'RISK_OFF': 126}",N/A,N/A,YES,264
2020-05-29,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-06-01,264,"{'BOTTOM_REPAIR': 254, 'DIFFUSION': 10}",N/A,N/A,NO,264
2020-06-02,264,"{'BOTTOM_REPAIR': 263, 'DIFFUSION': 1}",N/A,N/A,NO,264
2020-06-03,264,"{'RISK_OFF': 185, 'UNKNOWN': 79}",N/A,N/A,YES,264
2020-06-04,264,"{'UNKNOWN': 203, 'RISK_OFF': 61}",N/A,N/A,YES,264
2020-06-05,264,"{'RISK_OFF': 140, 'UNKNOWN': 124}",N/A,N/A,YES,264
2020-06-08,264,"{'RISK_OFF': 134, 'UNKNOWN': 130}",N/A,N/A,YES,264
2020-06-09,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 5, 'TOP_DECAY': 2}",N/A,851741.SI(rank=263); 850154.SI(rank=264),NO,264
2020-06-10,264,"{'RISK_OFF': 185, 'UNKNOWN': 79}",N/A,N/A,YES,264
2020-06-11,264,"{'RISK_OFF': 135, 'UNKNOWN': 129}",N/A,N/A,YES,264
2020-06-12,264,"{'UNKNOWN': 183, 'RISK_OFF': 81}",N/A,N/A,YES,264
2020-06-15,264,"{'RISK_OFF': 141, 'UNKNOWN': 122, 'TOP_DECAY': 1}",N/A,851782.SI(rank=129),YES,264
2020-06-16,264,"{'BOTTOM_REPAIR': 254, 'DIFFUSION': 10}",N/A,N/A,NO,264
2020-06-17,264,"{'RISK_OFF': 221, 'UNKNOWN': 43}",N/A,N/A,YES,264
2020-06-18,264,"{'UNKNOWN': 143, 'RISK_OFF': 121}",N/A,N/A,YES,264
2020-06-19,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-06-22,264,"{'RISK_OFF': 147, 'UNKNOWN': 115, 'TOP_DECAY': 2}",N/A,850913.SI(rank=120); 851711.SI(rank=260),YES,264
2020-06-23,264,"{'RISK_OFF': 160, 'UNKNOWN': 103, 'TOP_DECAY': 1}",N/A,851452.SI(rank=264),YES,264
2020-06-24,264,"{'UNKNOWN': 161, 'RISK_OFF': 103}",N/A,N/A,YES,264
2020-06-29,264,"{'RISK_OFF': 140, 'UNKNOWN': 124}",N/A,N/A,YES,264
2020-06-30,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-07-01,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-07-02,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-07-03,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-07-06,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-07-07,264,"{'BOTTOM_REPAIR': 256, 'DIFFUSION': 8}",N/A,N/A,NO,264
2020-07-08,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-07-09,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-07-10,264,"{'RISK_OFF': 247, 'UNKNOWN': 17}",N/A,N/A,YES,264
2020-07-13,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-07-14,264,"{'RISK_OFF': 254, 'UNKNOWN': 9, 'TOP_DECAY': 1}",N/A,857371.SI(rank=264),YES,264
2020-07-15,264,"{'RISK_OFF': 193, 'UNKNOWN': 71}",N/A,N/A,YES,264
2020-07-16,264,"{'RISK_OFF': 236, 'UNKNOWN': 28}",N/A,N/A,YES,264
2020-07-17,264,"{'UNKNOWN': 245, 'RISK_OFF': 19}",N/A,N/A,YES,264
2020-07-20,264,"{'BOTTOM_REPAIR': 255, 'DIFFUSION': 9}",N/A,N/A,NO,264
2020-07-21,264,"{'RISK_OFF': 239, 'UNKNOWN': 25}",N/A,N/A,YES,264
2020-07-22,264,"{'UNKNOWN': 139, 'RISK_OFF': 124, 'TOP_DECAY': 1}",N/A,851121.SI(rank=165),YES,264
2020-07-23,264,"{'RISK_OFF': 168, 'UNKNOWN': 96}",N/A,N/A,YES,264
2020-07-24,264,"{'RISK_OFF': 235, 'UNKNOWN': 28, 'TOP_DECAY': 1}",N/A,851131.SI(rank=259),YES,264
2020-07-27,264,"{'UNKNOWN': 230, 'RISK_OFF': 34}",N/A,N/A,YES,264
2020-07-28,264,"{'BOTTOM_REPAIR': 256, 'DIFFUSION': 8}",N/A,N/A,NO,264
2020-07-29,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-07-30,264,"{'RISK_OFF': 244, 'UNKNOWN': 20}",N/A,N/A,YES,264
2020-07-31,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-08-03,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-08-04,264,"{'RISK_OFF': 247, 'UNKNOWN': 17}",N/A,N/A,YES,264
2020-08-05,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2020-08-06,264,"{'RISK_OFF': 199, 'UNKNOWN': 65}",N/A,N/A,YES,264
2020-08-07,264,"{'RISK_OFF': 159, 'UNKNOWN': 105}",N/A,N/A,YES,264
2020-08-10,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-08-11,264,"{'RISK_OFF': 238, 'UNKNOWN': 26}",N/A,N/A,YES,264
2020-08-12,264,"{'UNKNOWN': 186, 'RISK_OFF': 77, 'TOP_DECAY': 1}",N/A,857375.SI(rank=207),YES,264
2020-08-13,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2020-08-14,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-08-17,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-08-18,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2020-08-19,264,"{'RISK_OFF': 218, 'UNKNOWN': 45, 'TOP_DECAY': 1}",N/A,850344.SI(rank=69),YES,264
2020-08-20,264,"{'UNKNOWN': 137, 'RISK_OFF': 127}",N/A,N/A,YES,264
2020-08-21,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-08-24,263,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 4}",N/A,N/A,NO,263
2020-08-25,264,"{'RISK_OFF': 185, 'UNKNOWN': 79}",N/A,N/A,YES,264
2020-08-26,264,"{'RISK_OFF': 208, 'UNKNOWN': 54, 'TOP_DECAY': 2}",N/A,850812.SI(rank=68); 857261.SI(rank=174),YES,264
2020-08-27,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-08-28,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-08-31,264,"{'RISK_OFF': 199, 'UNKNOWN': 65}",N/A,N/A,YES,264
2020-09-01,264,"{'UNKNOWN': 181, 'RISK_OFF': 83}",N/A,N/A,YES,264
2020-09-02,264,"{'UNKNOWN': 133, 'RISK_OFF': 131}",N/A,N/A,YES,264
2020-09-03,264,"{'RISK_OFF': 199, 'UNKNOWN': 64, 'TOP_DECAY': 1}",N/A,857336.SI(rank=107),YES,264
2020-09-04,264,"{'UNKNOWN': 204, 'RISK_OFF': 59, 'TOP_DECAY': 1}",N/A,851326.SI(rank=264),YES,264
2020-09-07,264,"{'RISK_OFF': 206, 'UNKNOWN': 58}",N/A,N/A,YES,264
2020-09-08,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-09-09,264,"{'RISK_OFF': 250, 'UNKNOWN': 14}",N/A,N/A,YES,264
2020-09-10,264,"{'RISK_OFF': 183, 'UNKNOWN': 81}",N/A,N/A,YES,264
2020-09-11,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-09-14,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-09-15,264,"{'RISK_OFF': 170, 'UNKNOWN': 94}",N/A,N/A,YES,264
2020-09-16,264,"{'RISK_OFF': 175, 'UNKNOWN': 89}",N/A,N/A,YES,264
2020-09-17,264,"{'UNKNOWN': 211, 'RISK_OFF': 53}",N/A,N/A,YES,264
2020-09-18,264,"{'BOTTOM_REPAIR': 257, 'DIFFUSION': 7}",N/A,N/A,NO,264
2020-09-21,264,"{'RISK_OFF': 231, 'UNKNOWN': 31, 'TOP_DECAY': 2}",N/A,851931.SI(rank=43); 859712.SI(rank=174),YES,264
2020-09-22,264,"{'RISK_OFF': 211, 'UNKNOWN': 53}",N/A,N/A,YES,264
2020-09-23,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-09-24,264,"{'RISK_OFF': 248, 'UNKNOWN': 15, 'TOP_DECAY': 1}",N/A,851436.SI(rank=264),YES,264
2020-09-25,264,"{'UNKNOWN': 209, 'RISK_OFF': 55}",N/A,N/A,YES,264
2020-09-28,264,"{'RISK_OFF': 179, 'UNKNOWN': 84, 'TOP_DECAY': 1}",N/A,851522.SI(rank=103),YES,264
2020-09-29,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-09-30,264,"{'RISK_OFF': 203, 'UNKNOWN': 61}",N/A,N/A,YES,264
2020-10-09,264,"{'BOTTOM_REPAIR': 255, 'DIFFUSION': 9}",N/A,N/A,NO,264
2020-10-12,264,"{'BOTTOM_REPAIR': 255, 'DIFFUSION': 9}",N/A,N/A,NO,264
2020-10-13,264,"{'RISK_OFF': 252, 'UNKNOWN': 12}",N/A,N/A,YES,264
2020-10-14,264,"{'RISK_OFF': 179, 'UNKNOWN': 85}",N/A,N/A,YES,264
2020-10-15,264,"{'UNKNOWN': 158, 'RISK_OFF': 106}",N/A,N/A,YES,264
2020-10-16,264,"{'UNKNOWN': 196, 'RISK_OFF': 68}",N/A,N/A,YES,264
2020-10-19,264,"{'RISK_OFF': 158, 'UNKNOWN': 105, 'TOP_DECAY': 1}",N/A,851116.SI(rank=264),YES,264
2020-10-20,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2020-10-21,264,"{'RISK_OFF': 235, 'UNKNOWN': 28, 'TOP_DECAY': 1}",N/A,851721.SI(rank=43),YES,264
2020-10-22,264,"{'UNKNOWN': 179, 'RISK_OFF': 85}",N/A,N/A,YES,264
2020-10-23,264,"{'RISK_OFF': 175, 'UNKNOWN': 89}",N/A,N/A,YES,264
2020-10-26,264,"{'UNKNOWN': 212, 'RISK_OFF': 52}",N/A,N/A,YES,264
2020-10-27,264,"{'UNKNOWN': 151, 'RISK_OFF': 113}",N/A,N/A,YES,264
2020-10-28,264,"{'UNKNOWN': 165, 'RISK_OFF': 99}",N/A,N/A,YES,264
2020-10-29,264,"{'RISK_OFF': 153, 'UNKNOWN': 111}",N/A,N/A,YES,264
2020-10-30,264,"{'RISK_OFF': 219, 'UNKNOWN': 45}",N/A,N/A,YES,264
2020-11-02,264,"{'UNKNOWN': 236, 'RISK_OFF': 28}",N/A,N/A,YES,264
2020-11-03,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-11-04,264,"{'RISK_OFF': 236, 'UNKNOWN': 28}",N/A,N/A,YES,264
2020-11-05,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-11-06,264,"{'RISK_OFF': 243, 'UNKNOWN': 21}",N/A,N/A,YES,264
2020-11-09,264,"{'BOTTOM_REPAIR': 258, 'DIFFUSION': 6}",N/A,N/A,NO,264
2020-11-10,264,"{'RISK_OFF': 242, 'UNKNOWN': 22}",N/A,N/A,YES,264
2020-11-11,264,"{'UNKNOWN': 135, 'RISK_OFF': 129}",N/A,N/A,YES,264
2020-11-12,264,"{'UNKNOWN': 200, 'RISK_OFF': 64}",N/A,N/A,YES,264
2020-11-13,264,"{'UNKNOWN': 140, 'RISK_OFF': 124}",N/A,N/A,YES,264
2020-11-16,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-11-17,264,"{'RISK_OFF': 220, 'UNKNOWN': 44}",N/A,N/A,YES,264
2020-11-18,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2020-11-19,264,"{'UNKNOWN': 134, 'RISK_OFF': 130}",N/A,N/A,YES,264
2020-11-20,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2020-11-23,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2020-11-24,264,"{'RISK_OFF': 145, 'UNKNOWN': 119}",N/A,N/A,YES,264
2020-11-25,263,"{'RISK_OFF': 209, 'UNKNOWN': 53, 'TOP_DECAY': 1}",N/A,851522.SI(rank=75),YES,263
2020-11-26,264,"{'UNKNOWN': 190, 'RISK_OFF': 74}",N/A,N/A,YES,264
2020-11-27,264,"{'UNKNOWN': 179, 'RISK_OFF': 85}",N/A,N/A,YES,264
2020-11-30,264,"{'RISK_OFF': 148, 'UNKNOWN': 116}",N/A,N/A,YES,264
2020-12-01,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2020-12-02,264,"{'RISK_OFF': 206, 'UNKNOWN': 56, 'TOP_DECAY': 2}",N/A,857122.SI(rank=59); 851423.SI(rank=60),YES,264
2020-12-03,264,"{'RISK_OFF': 133, 'UNKNOWN': 131}",N/A,N/A,YES,264
2020-12-04,264,"{'UNKNOWN': 174, 'RISK_OFF': 89, 'TOP_DECAY': 1}",N/A,851787.SI(rank=175),YES,264
2020-12-07,264,"{'RISK_OFF': 184, 'UNKNOWN': 79, 'TOP_DECAY': 1}",N/A,851711.SI(rank=254),YES,264
2020-12-08,264,"{'UNKNOWN': 153, 'RISK_OFF': 111}",N/A,N/A,YES,264
2020-12-09,264,"{'RISK_OFF': 217, 'UNKNOWN': 47}",N/A,N/A,YES,264
2020-12-10,264,"{'UNKNOWN': 216, 'RISK_OFF': 48}",N/A,N/A,YES,264
2020-12-11,264,"{'RISK_OFF': 214, 'UNKNOWN': 50}",N/A,N/A,YES,264
2020-12-14,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2020-12-15,264,"{'RISK_OFF': 188, 'UNKNOWN': 76}",N/A,N/A,YES,264
2020-12-16,264,"{'RISK_OFF': 173, 'UNKNOWN': 91}",N/A,N/A,YES,264
2020-12-17,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2020-12-18,264,"{'RISK_OFF': 207, 'UNKNOWN': 57}",N/A,N/A,YES,264
2020-12-21,264,"{'BOTTOM_REPAIR': 262, 'TOP_DECAY': 1, 'DIFFUSION': 1}",N/A,850325.SI(rank=264),NO,264
2020-12-22,263,"{'RISK_OFF': 240, 'UNKNOWN': 23}",N/A,N/A,YES,263
2020-12-23,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2020-12-24,264,"{'RISK_OFF': 230, 'UNKNOWN': 34}",N/A,N/A,YES,264
2020-12-25,264,{'BOTTOM_REPAIR': 264},N/A,N/A,NO,264
2020-12-28,264,"{'RISK_OFF': 218, 'UNKNOWN': 46}",N/A,N/A,YES,264
2020-12-29,264,"{'UNKNOWN': 179, 'RISK_OFF': 85}",N/A,N/A,YES,264
2020-12-30,264,"{'UNKNOWN': 147, 'RISK_OFF': 117}",N/A,N/A,YES,264
2020-12-31,264,"{'BOTTOM_REPAIR': 263, 'DIFFUSION': 1}",N/A,N/A,NO,264
2021-01-04,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2021-01-05,264,"{'RISK_OFF': 205, 'UNKNOWN': 59}",N/A,N/A,YES,264
2021-01-06,264,"{'RISK_OFF': 170, 'UNKNOWN': 94}",N/A,N/A,YES,264
2021-01-07,264,"{'RISK_OFF': 196, 'UNKNOWN': 68}",N/A,N/A,YES,264
2021-01-08,264,"{'UNKNOWN': 192, 'RISK_OFF': 72}",N/A,N/A,YES,264
2021-01-11,264,"{'RISK_OFF': 226, 'UNKNOWN': 38}",N/A,N/A,YES,264
2021-01-12,264,"{'BOTTOM_REPAIR': 263, 'DIFFUSION': 1}",N/A,N/A,NO,264
2021-01-13,264,"{'RISK_OFF': 223, 'UNKNOWN': 41}",N/A,N/A,YES,264
2021-01-14,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2021-01-15,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 4, 'TOP_DECAY': 1}",N/A,851711.SI(rank=264),NO,264
2021-01-18,264,"{'BOTTOM_REPAIR': 263, 'DIFFUSION': 1}",N/A,N/A,NO,264
2021-01-19,264,"{'RISK_OFF': 173, 'UNKNOWN': 91}",N/A,N/A,YES,264
2021-01-20,264,"{'RISK_OFF': 144, 'UNKNOWN': 120}",N/A,N/A,YES,264
2021-01-21,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2021-01-22,264,"{'RISK_OFF': 208, 'UNKNOWN': 56}",N/A,N/A,YES,264
2021-01-25,264,"{'RISK_OFF': 170, 'UNKNOWN': 94}",N/A,N/A,YES,264
2021-01-26,264,"{'UNKNOWN': 155, 'RISK_OFF': 109}",N/A,N/A,YES,264
2021-01-27,264,"{'UNKNOWN': 198, 'RISK_OFF': 66}",N/A,N/A,YES,264
2021-01-28,264,"{'RISK_OFF': 215, 'UNKNOWN': 49}",N/A,N/A,YES,264
2021-01-29,264,"{'RISK_OFF': 149, 'UNKNOWN': 115}",N/A,N/A,YES,264
2021-02-01,264,"{'BOTTOM_REPAIR': 263, 'DIFFUSION': 1}",N/A,N/A,NO,264
2021-02-02,264,"{'RISK_OFF': 133, 'UNKNOWN': 131}",N/A,N/A,YES,264
2021-02-03,264,"{'RISK_OFF': 203, 'UNKNOWN': 61}",N/A,N/A,YES,264
2021-02-04,264,"{'RISK_OFF': 169, 'UNKNOWN': 94, 'TOP_DECAY': 1}",N/A,850823.SI(rank=104),YES,264
2021-02-05,264,"{'UNKNOWN': 143, 'RISK_OFF': 120, 'TOP_DECAY': 1}",N/A,851424.SI(rank=146),YES,264
2021-02-08,264,"{'UNKNOWN': 207, 'RISK_OFF': 57}",N/A,N/A,YES,264
2021-02-09,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2021-02-10,264,"{'BOTTOM_REPAIR': 263, 'DIFFUSION': 1}",N/A,N/A,NO,264
2021-02-18,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2021-02-19,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2021-02-22,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2021-02-23,264,"{'RISK_OFF': 198, 'UNKNOWN': 66}",N/A,N/A,YES,264
2021-02-24,264,"{'UNKNOWN': 184, 'RISK_OFF': 80}",N/A,N/A,YES,264
2021-02-25,264,"{'RISK_OFF': 165, 'UNKNOWN': 99}",N/A,N/A,YES,264
2021-02-26,264,"{'UNKNOWN': 171, 'RISK_OFF': 93}",N/A,N/A,YES,264
2021-03-01,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2021-03-02,264,"{'RISK_OFF': 250, 'UNKNOWN': 14}",N/A,N/A,YES,264
2021-03-03,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2021-03-04,264,"{'RISK_OFF': 245, 'UNKNOWN': 19}",N/A,N/A,YES,264
2021-03-05,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2021-03-08,264,"{'RISK_OFF': 224, 'UNKNOWN': 40}",N/A,N/A,YES,264
2021-03-09,264,"{'RISK_OFF': 190, 'UNKNOWN': 74}",N/A,N/A,YES,264
2021-03-10,264,"{'UNKNOWN': 168, 'RISK_OFF': 96}",N/A,N/A,YES,264
2021-03-11,264,"{'BOTTOM_REPAIR': 256, 'DIFFUSION': 8}",N/A,N/A,NO,264
2021-03-12,264,"{'RISK_OFF': 231, 'UNKNOWN': 33}",N/A,N/A,YES,264
2021-03-15,264,"{'UNKNOWN': 153, 'RISK_OFF': 111}",N/A,N/A,YES,264
2021-03-16,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2021-03-17,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2021-03-18,264,"{'RISK_OFF': 154, 'UNKNOWN': 110}",N/A,N/A,YES,264
2021-03-19,264,"{'UNKNOWN': 138, 'RISK_OFF': 126}",N/A,N/A,YES,264
2021-03-22,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 5}",N/A,N/A,NO,264
2021-03-23,264,"{'RISK_OFF': 249, 'UNKNOWN': 15}",N/A,N/A,YES,264
2021-03-24,264,"{'UNKNOWN': 160, 'RISK_OFF': 104}",N/A,N/A,YES,264
2021-03-25,264,"{'UNKNOWN': 187, 'RISK_OFF': 77}",N/A,N/A,YES,264
2021-03-26,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2021-03-29,264,"{'RISK_OFF': 205, 'UNKNOWN': 59}",N/A,N/A,YES,264
2021-03-30,264,"{'RISK_OFF': 166, 'UNKNOWN': 98}",N/A,N/A,YES,264
2021-03-31,264,"{'UNKNOWN': 191, 'RISK_OFF': 73}",N/A,N/A,YES,264
2021-04-01,264,"{'RISK_OFF': 133, 'UNKNOWN': 131}",N/A,N/A,YES,264
2021-04-02,264,"{'UNKNOWN': 151, 'RISK_OFF': 113}",N/A,N/A,YES,264
2021-04-06,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2021-04-07,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2021-04-08,264,"{'RISK_OFF': 215, 'UNKNOWN': 49}",N/A,N/A,YES,264
2021-04-09,264,"{'UNKNOWN': 197, 'RISK_OFF': 67}",N/A,N/A,YES,264
2021-04-12,264,"{'RISK_OFF': 199, 'UNKNOWN': 65}",N/A,N/A,YES,264
2021-04-13,264,"{'UNKNOWN': 154, 'RISK_OFF': 109, 'TOP_DECAY': 1}",N/A,852141.SI(rank=155),YES,264
2021-04-14,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
2021-04-15,264,"{'RISK_OFF': 216, 'UNKNOWN': 47, 'TOP_DECAY': 1}",N/A,850615.SI(rank=48),YES,264
2021-04-16,264,"{'BOTTOM_REPAIR': 259, 'DIFFUSION': 4, 'TOP_DECAY': 1}",N/A,850913.SI(rank=264),NO,264
2021-04-19,264,"{'BOTTOM_REPAIR': 260, 'DIFFUSION': 4}",N/A,N/A,NO,264
2021-04-20,264,"{'RISK_OFF': 218, 'UNKNOWN': 45, 'TOP_DECAY': 1}",N/A,851927.SI(rank=263),YES,264
2021-04-21,264,"{'UNKNOWN': 146, 'RISK_OFF': 118}",N/A,N/A,YES,264
2021-04-22,264,"{'UNKNOWN': 191, 'RISK_OFF': 73}",N/A,N/A,YES,264
2021-04-23,264,"{'RISK_OFF': 195, 'UNKNOWN': 66, 'TOP_DECAY': 3}",N/A,858812.SI(rank=67); 857641.SI(rank=78); 850151.SI(rank=264),YES,264
2021-04-26,264,"{'UNKNOWN': 165, 'RISK_OFF': 98, 'TOP_DECAY': 1}",N/A,851271.SI(rank=187),YES,264
2021-04-27,264,"{'UNKNOWN': 133, 'RISK_OFF': 130, 'TOP_DECAY': 1}",N/A,850113.SI(rank=141),YES,264
2021-04-28,264,"{'BOTTOM_REPAIR': 261, 'DIFFUSION': 3}",N/A,N/A,NO,264
2021-04-29,264,"{'RISK_OFF': 146, 'UNKNOWN': 115, 'TOP_DECAY': 3}",N/A,850322.SI(rank=117); 850822.SI(rank=124); 850233.SI(rank=264),YES,264
2021-04-30,264,"{'RISK_OFF': 151, 'UNKNOWN': 111, 'TOP_DECAY': 2}",N/A,859632.SI(rank=112); 852311.SI(rank=152),YES,264
2021-05-06,264,"{'BOTTOM_REPAIR': 262, 'DIFFUSION': 2}",N/A,N/A,NO,264
